idx,class,conversation
9199,직장 내 괴롭힘 대화,김 대리 승진했는데 뭐 한 턱 없나 아유 과장님 또 그러면 좋은데 저번 달에 제가 쿠키랑 음료수랑 우리 부서랑 옆 부서에 돌렸잖습니까 아니 코로나 전에는 더 크게 돌렸어 여러번도 돌렸고 나도 그랬고 또 드릴 수 있으면 좋은데 제가 요즘 주머니 사정이 안 좋습니다 대출금도 너무 부담스럽고 또 딸애 학원비도 최근에 무지 빡빡하더라구요 김 대리는 김대리 상황만 보이고 딴 사람 눈치는 안중에도 없구나 좀 하면 어때 제가 사정 봐가면서 또 되면 하도록 하겠습니다 과장님 아니 김 대리는 어떻게 이렇게 사람이 재미가 없어 담달에 한번 유해 내가 너 승진하는 데 고과 평가 좀 도움 줬다는 것도 알텐데 원 이렇게 사람이 눈치가 없네 과장님 압니다 잘 알고요 과장님 도움없이는 제가 이자리까지 못왔죠 그럼 기대하겠다 김 대리 코로나 방역도 풀리는데 맛있는 거 좀 맛보게 해줘 예 제가 노력해보겠습니다 과장님
9200,협박 대화,저기요 저 호 인데요 제 아이가 집에 안들어와서 를 봤는데 이 집에들어간거 같아서요 혹시 제 아이 이 집에 있나요 다 보고 와놓고 뭘 물어봐 이 집 말고 다른 창고로 아주 조심히 옮겨놨어 네 왜 제 허락도 받지 않고 마음대로 아이를 데리고 돌아 다니시나요 너네는 내 허락받고 집에서 그렇게 밤낮으로 뛰어다녔냐 그건 진짜 죄송해요 아이가 한참 성장기시기이다 보니 죄송 죄송하다 하면 끝날 얘기라고 생각하나 보지 됐어 그냥 내가 깔끔하게 해결할게 진짜 죄송해요 못 뛰게 할게요 교육 잘 시켜두겠습니다 아니야 나 이미 마음 먹었어 그냥 생활하는데 지장 없도록 못 보게 하던지 못 걷게 하던지 둘 중 아무거나 할게 네 진짜 죄송해요 지금와서 백번천번 사과해도 마음 안 풀리실거 알아요 근데 년만에 온 제 소중한 아이입니다 제발 용서해주세요 그냥 되돌려 보내면 너가 신고하면 내 인생만 망가지니까 노고 안하겠다는 서약서 써 약속 어길시 너 애 어떻게 될 지 몰라 이제 용서따위는 없어 네네 진짜 죄송합니다 진짜 감사합니다 바로 써서 보내드리겠습니다 약속 꼭 지키겠습니다
9201,협박 대화,자네가 내일 삼송그룹 회장이 억 탈세를 했다는 사실을 기사로 내보낸다는 기자인가 네 맞습니다 좋은 말로 할 때 그 기사 올리지 말게 당신은 천호초 앞 우미린 아파트 동 호에 살고 당신네 자식은 시분 경에 등교를 하여 시에 딩동댕피아노학원에 가지 헉 그걸 어떻게 지금까지 앞에 한 말 잘 들었을 거야 우리가 왜 자네에게 이런 말을 했는지 모르겠나 제가 만약 올리게 된다면 어떻게 되나요 저는 시민들의 알권리가 있고 대한민국을 밝히는 일이 제 직업적 소명이기에 기자라는 직업을 택했습니다 자네같은 기자만 수십 아니 하루에도 열 명씩 처리한다네 이 세상엔 권력이면 자네 목숨값 하나정도야 쉬워 지금 안한다고 하면 목숨은 챙겨나갈 수 있지만 내일이면 당신 포함 당신의 가족들 전부가 죽게될거야 이 세상엔 경찰들이 있지 않습니까 분명 폭로한다고 했던 기자가 죽는 것을 조서 공론화되어서 당신들이 다 죽인게 탄로날거에요 말귀를 잘 못알아 먹군 자네가 이 세상을 바꿀 수 있을 거라 생각한다면 큰 오산이야 멍청한 직업적 소명에 내일 당장 목매달고 작별인사도 못 한 채로 산에 쳐 묻히기 싫으면 조용히 파일을 넘기고 나가게 네 살려주세요
9202,갈취 대화,동정 게시글 지워주면 안돼 그거 사실도 아니잖아 알았어 지워줄게 대신 만원 내 계좌로 입금해 뭐 내가 왜 그래야 되는데 아니면 계속 그렇게 쓰레기로 낙인 찍혀 살던가 너 때문에 학교에 소문 쫙 퍼진 거 알아 당장 내려 돈만 주면 내가 내려준다니까 당장 만원이 어디서 나 그건 알 바 아니지 너 이 상태면 내년 학생회장 선거는 꿈도 못 꾸는 거 알지 하 이 일은 너랑 나만 아는 거야 당연하지 돈만 보내면 없던 일 되는 거야
9203,직장 내 괴롭힘 대화,자네 일 좀 더하는게 어떻겠나 네 저요 저 근무시간 끝나고 할일이 있는데요 그래서 싫다는 건가 아니 제가 일을 더 잘해내고 작업양도 많은데 변환 무엇을 더 바라시는 건가요 뭐 어이구 이 단순한 놈아 니가 능력이 있으면 더 일을 책임감있게 많이 해야지 아니 그런법이 어딨어요 혹시 나머지 직원들 인맥으로 들어온거죠 마침 자네 보다 더 뛰어난 직원도 있고 해서 그런데 싫으면 나가시게 너무하신거 아닙니까 자네 필요없으니 나가라니까 제가 어떻게 하면 되나요 나가기 싫다면 일을 다른 직원보다 더 늘려 아니 진짜
9204,기타 괴롭힘 대화,학부모님 안녕하세요 선생님 우리 애 성적이 왜 이래요 개똥이가 이번에 성적이 많이 떨어졌죠 저도 안타깝네요 그러니까 성적이 왜 저러냐구요 비싼 돈 가져다 줬더니 이게 뭐예요 지금 장난해요 개똥이가 똑똑하긴한데 수업에 집중을 안해요 학원도 불기 안나오고요 그건 너네 핑계고 우린 돈 못내겠으니 지난달 학원비 만원 돌려주세요 그건 좀 지금 당장 가져와 실력도 쥐뿔도 없으면서 가져오라고 좀 진정하시죠 야 지금 당장 가져와 학부모회랑 커뮤니티에 다 소문내버리기 전에
9205,직장 내 괴롭힘 대화,출산휴가 꼭 가야되는거야 아 네 와이프 건강이 안좋기도해서요 그런데 그거하고오면 회사생활 잘할것같아 네 무슨말씀이신지 바쁠때 이기적으로 굴면 고과도 낮게줄수밖에없어 아네 죄송합니다 아무리 대장부 제도라고해도 너처럼 생각없는인간 못봤다 죄송합니다 눈치도 없구 우리땐 애태어나도 새벽까지회사있었어 철회하겠습니다
9206,갈취 대화,어이 지금 어깨 부딪혀 놓고 미안하다 안해 아니 길이 좁아서 그랬어요 살짝 부딪혔어요 죄송합니다 부딪혔으면 돈을 줘야지 네 치 내놓으라고 없어요 아니면 가방 안에 뭐 있나 보자 아저씨 안돼요 이거 치 대신 내가 가져갈게 아 안된다고요 꺼져 안 돌려준다
9207,직장 내 괴롭힘 대화,왜 인사를 안합니까 제가요 네 항상 제가 먼저 해야 하시던데 제가 더 나이가 많은 걸로 알고 있거든요 오신 줄 몰랐습니다 눈이 마주쳤는데 무슨 소리세요 그때 오신 줄 몰랐습니다 인사를 안하면 기분이 나쁘죠 저희는 입사 동기인데 제가 못보고 인사를 못하면 먼저 해주실수도 있는 거 아닌가요 아우 자리에 와서 인사를 하고 가시면 되잖아요 왜 저한테만 그러십니까
9208,갈취 대화,어이 거기 잠시만 왜요 형인것처럼 하고 조용히 따라와 왜 이러세요 죽고 싶어 내 호주머니에 칼있어 알겠어요 얼마 있어 원에 한대씩이야 정가 없어요 아 뒤져서 나오면 죽어 알았지 죄송합니다
9209,협박 대화,저기요 조용히좀 합시다 병원에서 뭐라고 지금 뭐라고 씨부렸냐 조용히좀 하시라고요 혼자만 계신 것도 아닌데 욕하고 악쓰면 좋겠어요 아니 내가 지금 아파 죽겠는데 그런게 눈에 보이겠어 그리고 당신도 말이야 환자가 오죽해서 저렇게 악쓴다 하면 될거아니야 그렇게 주변환경 생각안하고 소리지른건 못배운 겁니다 뭐라고 내가 너무 아파서 무서운게 없는데 언제갈지도모를 저승길에 친구하나 데려가면 딱이네 정신차리십시오 세상에 그런말이 어딨습니까 어차피 아파서 뒤지나 너 죽이도 나도 같이 뒤지나 똑같으니까 글지 제정신아니시네요 경찰에 신고하겠습니다 하기전에 뒤질건디 뭣하러 손해
9210,직장 내 괴롭힘 대화,하진씨 네 무슨일이세요 하진씨 옆팀 규진씨만나 아네 아이코 얌전한 고양이가 부뚜막에 먼저 올라간더니 딱 그짝이네 네 무슨말씀을 그렇게 하세요 남자한테 관심 없는척하니 우리 괴사 젤 인기남 꿰찻네 그러려고 남자한테 관심없는 척했어 차장님 말씀이 너무 심하세요 아니 그동안 한 모양새를 내가 지켜보니까웃겨서 그래 정말 다른 사람들 알면 다 넘어가겠다 그치 다른사람들은 몰라요 비밀 유지 부탁드릴게요 무슨 비밀 부탁하는 사람 태도가 저런지 생각좀해보고 아님 오늘 이거 보고서 정리 자기가 할래 네
9211,갈취 대화,나이 오늘 친구생일이야 그런데 친구 생일인데 내가 돈이 없어 돈이 없어서 돈이 없어서 돈 좀 달라고 만원만 내가 너 봉이야 이번만 좀 내놔 됐어 니가 언제갚았다고 니 비밀 다 불어버린다 알겠어 줄게
9212,갈취 대화,네 연예인 이정우님 마약물을 하신다는 증거를 입수 했는데요 지금 이거 언론에 퍼뜨리면 이정우님 힘드신거 아시잖아요 무슨 소린지 아시겠죠 당신 누구야 이거 어떻게 알았어 혹시 해킹으로 알았어 그러니깐요 서로 서로 피곤해지지 맙시다 한 억 원만 주세요 당신 원가 많이 있잖아요 저 아니면 이거 당장 퍼뜨립니다 하 진짜 저 한태 왜 이러십니까 제가 뭔 죄를 졌다고 그러게 마약을 왜 하십니까 이 마약 청정국에 연예인이면 떳떳하게 마약하지 말 것이지 이거 병원에서 잘못 처방받다가 중독된 거라고요 제가 원해서 그런 게 아니에요 아 그건 제 알 바 아니고요 서로 좋게 좋게 넘어가려면 입금이나 하세요
9213,갈취 대화,야 금 내놔 오늘은 진짜 안돼 뭘 안되긴 안돼 진짜 지난번처럼 맞고 싶냐 진짜야 제발 오늘은 안돼 이 지갑 털어봐 야 오만원밖에 없는데 아이씨 이 거지새끼 야 금 더 없냐고 진짜 없어 그게 다야 그럼 맞기 전에 꺼져 야 내일은 두 배로 갖고 와라 응 알겠어
9214,협박 대화,너 나한테 왜이래 연륜 이 사람 사랑해우리 헤어지자 니가 나한테 어떻게 이럴 수 있어 우린 인연이 아니야 너랑 이 새끼 다 죽여버릴거야 저 이러지말고 저희 대화로 너 왜이래제발 이러지마 나쁜년죽여버릴거야 살살살려줘제발 이러지마 그거 내려놓으시고 저희 얘기 좀
9215,직장 내 괴롭힘 대화,민정씨 다음주에 저 지방 출장있는 거 알죠 예 알고 있습니다 내가 개인적으로 일이 좀 생겼는데 대신 가줄 수 있어요 네아 저도 그 날 일이 좀 있어서 안될 것 같습니다 아 그 일 다음번으로 미루고 대신 좀 가주세요 죄송해요 저도 중요한 일이라서요 회사일보다 중요한 게 있나요 죄송합니다 그렇게 나오신다 이거죠 상사 부탁인데도 부장님 왜 그러세요 됐습니다 가지 마세요 앞으로 괴사 생활하는데 많은 어려움이 있을겁니다 부장님 이 부탁을 거절한 걸 후회하게 만들어드리죠
9216,기타 괴롭힘 대화,야 넌 어디 아파트 살아 난 길동휴먼시아 아파트 살아 그건 왜 엥 너 휴거지야 휴거지인지 몰랐다 얘들아 우리반에 휴거지 있다 휴거지 야 말이 너무 심하다 아파트가 뭐 다 거기서 거기지 그런 말 함부로 하면 안돼 야 넌 어디 아파트 사는데 나 여기서 한 분 떨어진 아파트 사는데 왜 뭐야 우리 부모님이 거기 아파트 라고 했는데 너도 엘사니까 그런 말 하는거구나 휴거지랑 엘사랑 친구해 끼리끼리 놀아야지 난 또 왜 편 들어주나 했네 지도 입장 똑같으니까 같은 거지끼리 편드는거잖아 너네 돈으로 산 아파트도 아니면서 왜 그런 말 함부로 손해 우리가 돈 안내고 집에 사는것도 아닌데 우리 돈은 아니지만 우리는 잘난 부모님 뒀어 근데 너네는 좋은 아파트도 아니고 일반적인 아파트도 아니고 엘사랑 휴거지면서 말 진짜 많다 없는놈들이 더 하다더니 인정 그냥 인정할건 인정하지 너도 알잖아 너네 아파트 못 사는 아파트 라는거 부모님들이 단지내 초등학교 우리 아파트만 다니게 해달라고 했었는데 이유가 다 있었네
9217,직장 내 괴롭힘 대화,사장님 저 직원이 너무 저한테만 시비를 걸어서 일하는데 방해 됩니다 그래 그래 진정해 그래도 니 보단 직급이 위잖아 참아 아니 그래도 화해 하고 끝내자 화해 해서 될일이 아닌것 같은데요 아니면 둘다 나갈수밖에 없어 야 이리로 와 얘 사과 한다니까 아니 됐고요 일처리를 동정 따위로 하면 제가 어찌 처리를 한답니까 아니 저 일 그런 식으로 처리 안했는데요 다들 아시잖아요 아니 따지지 말고 저 안 따졌는데요 야 이것들이 내 앞에서 까지 싸워 미쳤구나 저 진짜 안따져서 자네들 여기가 무슨 교육하는 곳으로 보여 이것들이 쌍으로 돌아가지고 저 그냥 딴데로 가서 일하면 됩니다 부장님 상관없어요 야 넌 그게 나한테 할소리냐 안되겠네 둘다 해고야 아니 전 너무 억울한데
9218,기타 괴롭힘 대화,할아버지 담배 한갑만 사다주세요 예끼 이녀석 어디 어른한테 심부름을 시켜 아 저희 민짜라 가운데 뚫린다고요 좋게 말할때 사다주시죠 뭐 좋게 말할 때 늙어서 힘도 없는 주제에 제가 심부름값 드릴게요 이이것들이 아 할아버지 화내는 것 봐 진정하세요 그러다 골로 가시겠네 이뭐어 아 빨리요 저승길 가기전에 담배 한값 사다주세요 이이놈들이
9219,갈취 대화,야 찐따 응 상철아 왜 노점 가서 빵 좀 사와 돈은 아나 지난번에 덜맞았나 니가 사야지 상철아 나 이건 책 살 돈이라서 안돼 진짜 짜증나게 하네 빨리가서 빵 사오라고 그럼 조금만 보태주면 안될까 이게 돌았나 빨리 안사와 응알았어
9220,협박 대화,너는 내 딸과 아내를 죽였어 그건 단순한 실수였습니다 제발 목숨만은 살려주세요 실수 실수로 남에 가정을 파괴하고 실수라고 말한 거야 그럼 나도 실수로 너에 아들을 찔러도 되겠네 제발 동생 아들은 살려주세요 모든 건 동생 잘못이에요 그럼 내 딸과 아내는 잘못해서 죽은 거야 제발 제발 한 번만 봐주세요 죄값을 치르겠습니다 너도 나랑 같은 고통을 받아야 죄값을 치르는 거 아니야 제발 저만 죽여주세요 아니 너는 죽이지 않아 너에겐 선택권을 줄게 아내와 아들 누굴 죽일레 저는
9221,갈취 대화,이 사장님 이거 오랜만입니다 아자네 어쩐 일인가 어쩐 일이냐뇨 섭섭하네요 아니 다름이 아니라 제가 부탁 좀 드리려구요 어떤 부탁인가 제가 이번에 사업을 하나 시작했는데 초기 자본이 영 딸리네요 자본 그걸 왜 나한테 사장님 사장님이 이러시면 안되죠 저번에 저희 애들이랑 룸에서 무슨 일 있었는지 사모님께 다 알려드려요 그그건 그 사이 너네가 만들어 낸 상황이였잖아 그래서 말씀드릴까요 사장님 딱 억만 부탁드립니다 가족들 떠나는 거 보고싶지 않으시죠 제발 그러지말게나내가 어떻게 든 구해볼테니 제발 그 일만은
9222,협박 대화,애인 총 당장 내려놔 그럴 순 없어요 너무 감정적으로 생각 감정적 감정적이라고 하 내 인생 짓밟아놓고 알겠어 네 말 무슨 말인지 알긴 뭘 알아 아는 사람이 나한테 그래 어 어떻게 그럴 수 있어 우리도 그렇게 될 거라고 생각 한건 아니야 진정해 그저 운이 없었다고 생각해 당신한텐 그게 그저 운이 없는 일에 불과해요 남의 슬픔이 당신한텐 그저 운에 불과하냔 말야 제발 내가 어떻게 하면 네 화가 풀리겠니 아무것도 하지마 내가 똑같이 돌려주지는 못해도 당신 하나로 인해 주위사람 인생이 어떻게 망가져 가는지 죽어서 두 눈으로 봐 아무것도 할 수 없는 처절함에 몸부림 쳐 보라고 그게 당신이 내게 받은 죗값 치루는 일이야 탕
9223,협박 대화,당장 이 약을 먹어버려 아니면 너희 가족이 위험할꺼야 내가 이거만 먹으면 가족이 살수 있나 닥치고 빨리 쳐 먹어 먹이 준다 잠깐만 제발 가족 얼굴 한번만 보게 해줘 그럼 마실께 안되겠구만 다 죽여버려야지 아앗 마실께 기다려 뜸 들이지 말고 확 마셔버리라고 은지야 여보 내가 미안해 드라마 찍지 말고 얼른 마셔 임마 알겠어 그래 잘한 선택이야 가족은 살려주지
9224,협박 대화,오빠 이렇게 찾아오는거불편해 왜 내가 불편해 우리 헤어졌잖아 나는 동의한적없어 왜그러는거야 도데체 나는 아직 니가 좋아 일방적인 감정은 상대방을 지치게 만들어 나는 정리했어 너는 정리가 참 쉽다 나는 어려운데 너 나랑 진짜헤어질거야 내마음은 변함없어 니네 어미 가게 시까지 하시나 딸 하나 있는 거 때문에 곧 가시겠네 그게 무슨말이야 우리엄마는 손대지마 그럼 정도껏 알아서 똑똑하게 굴란말이야 나는 너 아니면 안돼 나를 극한까지 몰지마 제발 엄마는 건들이지마 그럼 다시 만나
9225,직장 내 괴롭힘 대화,나씨 제가 개정 부탁드린 부분 아직인가요 제가 하지 못합니다 왜죠 그건 제 부분 수정이 아니라 가씨 부분이니까요 왜 제 말을 무시하는 것 처럼 들리조 저번에도 인사 똑바로 안하던데 제가 해도 무시하시던데 그렇게 말대답 할거면 다른 부서로 옮기든가 퇴가를 하세요 너무 말씀이 심하시네요 그러니까 빨리 끝내세요 안됩니다
9226,갈취 대화,친구야 머하냐 이거 정말 간지난다 그지 이거 간지나지 아빠가 두바이 갔다 오면서 사오신거야 오오 멋지네 그런 의미로 연륜 일주일만 빌려주라 어 안돼 이거 아빠가 사오신거야 야 친구 좋다는게 머냐 좀 빌리주라 자랑하고 싶은 친구 있어서 그래 그래도 안돼 이거 아빠가 사오신거라 어려워 너무하네 친구가 빌려달라는데 이렇게 까면 기분 좋냐 그건 아닌데 그래도 아빠 선물인데 어떻게 빌려줘 야 학교에 그럼 자랑을 하지 말던가 다시 돌려준다고 돌려주면 되는거잖아 다음주까지 꼭 줄게 됐냐 알겠어 다음주까지 꼭 줘
9227,직장 내 괴롭힘 대화,야 김대리 커피한잔 가져와라 저 재고품 논법 중입니다 커피한잔 가지고 오라니까 말이많아 과장님 이 서류 분내로 올려야 합니다 야 커피가져오는데 시간이 얼마나 걸린다고 알겠습니다 여기 있습니다 야 커피맛이 왜이렇게 없어 너 커피에 뭘 탔니 그럴리가요 넌 만년 대리일수밖에 없어
9228,갈취 대화,오늘 술한잔 하게 만원씩 내자 나는 술도 안먹는데 왜 내 아 그러고보니 너 저번에 안냈잖아 그러니깐 이만원 내 내가 안간다고 했는데 너가 무조건 오라했잖아 그래도 왔으면 돈을 내야지 저번꺼랑 같이 내 아니 연령 진짜 돈도 없고 시간도 없어 그래도 내 어떻게든 만들어서 내 어떻게 만들어 네 물건을 팔든 엄마한테 달라고하든 알바를 하든 알아서 만들어서 내 안돼 이번에는 팔 물건도 없고 용돈도 다썼어 그건 네 사정이고 야 근데 네가 입고있는 가디건 예쁘다 안돼 이거 생일 선물로 받은 거란말이야 내가 이만원에 살게 팔아 그리고 그돈으로 술마시러 가면 되겠다
9229,협박 대화,기사를 내려 줘 팩트를 알려주면 내릴 수 있어요 팩트가 뭐건 간에 빨리 내려 사실과 다르다니까 팩트를 얘기 안하면 내릴 수 없어요 팩트를 얘기할 수는 없어 이건 개인적인 거라고 이건 개인의 명예훼손이야 어쨌든 사실을 알려주지 않으면 고쳐줄 수 없어요 수정 안해주면 가만 안둘거야 사실을 알려주셔야 저도 윗사람을 설득해서 수정해 송곳 수 있어요 이런 걸 확인도 않고 써놓고 사실을 알려 달라는 게 말이 돼 미친 야 최대한 노력을 해보겠지만 어려울 겁니다 이게 기사야 쓰레기지 너 같은 인간들 때문에 기자가 욕을 먹는 거야
9230,직장 내 괴롭힘 대화,오늘 회의 안건인 길동프로그램의 출연자는 누구로 할 것인가에 대해 모두 의견 내주시면 감사하겠습니다 자유롭게 내주세요 음 제가 생각할 때는 재미도 중요하지만 분위기 책임질 수 있는 박 배우님 어떻습니까 제가 생각할 때는 박 배우님은 분위기를 책임지시기에는 나이가 어려 적합하지 않다고 생각해요 내가 의견 냈는데 왜 반박을 하시죠 저보다 나이 많다고 그러시는건가요 오해가 있으신거 같은데 좋은 프로그램을 만들고자 의견 하나 낸겁니다 불편하게 들으셨다면 죄송합니다 아니 저보다 아무리 나이가 많아도 경력 낮으시잖아요 맞아요 아니에요 네 그건 맞죠 하지만 전 순전히 프로그램에 적합하지 않다 의견을 내비춘겁니다 제가 나이가 많아서 그러는게 아니고요 어쨌든 남 의견에 왜 그렇게 토를 다셨냐고요 그니까 경력이 그따위밖에 안되죠 자신보다 나이 어리지만 경력 높은 사람 앞에서 의견내는거 안쪽 쪽팔려요 제발 쪽팔리게 좀 생각하세요 어쩌다 경력 낮은 애까지 의견 낼 수 있는 사회가 된거야 진짜 아침부터 기분 잡치네 불편하게 해드렸다면 죄송합니다 면목이 없습니다 예 많이 불편했고요 그렇게 할 줄 아는거 없어서 늦게 입사하고 승진 못 하시는 그런 분이시라면 의견 내시지 마세요 이 회사에 일절 도움 되지 않아요 그것도 모르죠
9231,기타 괴롭힘 대화,왜쳐다보냐 니가 쳐다보니까 진짜 재수없네 나 안봤어 야 어디서 말대꾸야 넌 그냥 찌그러져있어 넌 그냥 존재하는것조차도 인생쓰레기야 알겠냐 난 잘못한거 없는데 왜다들 나만 괴롭히는거야 야 나 한테 뭐 잘못했는지 잘 생각해보고 반성문 형식으로 장 내일까지 적어와라 그거 전교 방송으로 읽으면 진짜 재밌겠는데 동정 그만 뭘 그만하냐 쫄았냐 니가 그따구로 태어났으니 너같은거 부모님이 신경도 안쓰고 그냥 쓰레기 취급하지 넌 그냥 찌그러져있어
9232,기타 괴롭힘 대화,저기 이 제품 좀 꺼내서 볼 수 있나요 네 어떤 제품 말씀하세요 고객님 여기 이 블루시계요 아 이건 좀 고가라서요 네 알고 있는데요 직접 구매하실 의향이 있으신 분이면 꺼내드리는데 제가 살 수수 있잖아요 고객님 이 모델은 최하 천만원부터 시작합니다 구매가 가능하시다는 거에요 아니 고객한테 이렇게 무례해도 되는 겁니까 아뇨 전 구매가 가능하신지 여쭤만 보는건데요
9233,기타 괴롭힘 대화,야 너 이리와봐 인사 똑바로 안하냐 네 죄송합니다 뭐가 죄송한데 인사 똑바로 안해서 죄송합니다 미쳤네 말대답하냐 죄송합니다 너 따위 죄송 필요없고 대가리 박아 네 알겠습니다 자 따라한다 실시 나는 구제불능이다 나는 구제불능이다
9234,기타 괴롭힘 대화,야 팔걸이 너 진짜 작다 오늘도 팔 좀 어깨에 올림 아 하지 마일 아니 나도 안 하고 싶은데 여기 팔을 올리면 겁나 편하거든 그래 넌 키 커서 좋겠다 응 겁나 좋지 넌 키 작아서 좋지 부럽다 나도 너만큼 쪼끄맸으면 좋겠다 놀리지 마일 놀리지 마일 꼬맹이가 화도 내는 건가 지금 꼬맹이라고 부르지 말라고 했잖아 그럼 꼬맹이를 꼬맹이라 부르지 뭐라고 부르냐 땅꼬마 하지 말라고
9235,협박 대화,야 너 내가 우습게 보여 무슨 소리야갑자기 분명 말했지 내 말 안들으면 죽여버리겠다고 내가 언제 연륜 니가 원하는대로 다 했잖아 어제 밤에 나오라고 했을 때 안나왔잖아 그 땐 가족들이 이상하게 봐서도저히 나갈 수가 없었어정말 미안해 너 때문에 내가 어제 얼마나 우스운 꼴을 당했는지 알아 다음부터는 안 그럴게 딱 어제 하루였잖아 앞으로는 똑바로 해라 니네 가족들까지 너 때문에 다 죽이고 싶으니까 제발 그러지마미안해
9236,협박 대화,여기 나와있는 그대로 진술서 써 내 기간은 사흘이야 누가 봐도 이건 당신 잘못이야 난 절대 이렇게 못 써 이걸 보고도 그 말이 나올까 너 어떻게 너 우리 딸한테 무슨 짓을 한 거야 아직 아무 짓도 안 했어 시키는 대로만 하면 순순히 풀어주지 비겁한 자식 너 이러고도 무사할 것 같아 무사하지 않은 쪽은 내가 아니라 네 딸이 될텐데 너 털끝하나라도 건드려봐 그러니 내가 시키는 대로 유해 다시 한 번 말하지만 기간은 사흘이야 너 가만 안둘거야
9237,직장 내 괴롭힘 대화,어 사모님 회사까지는 무슨 일 이십니까 제 남편이 일하는 회사고 저도 지분있는데 오면 안되는겁니까 커피나 한 잔 내오세요 아유 아닙니다 네 지금 당장 커피 가져다 드리겠습니다 아 커피맛이 왜 이래 너 나 골탕 먹이는거지 커피에 침 넣었어 맛이 왜 이러냐고 커피 머신을 쓰다가 커피 믹스로 바꿔서 그런가봅니다 입맛에 많이 안 맞으시면 제가 아래 카페에서 사다드릴게요 커피 하나도 못 타는데 일을 해서 돈을 받아가려는거야 뭔 정신으로 그렇게 살아 커피가 바뀌었으면 사다줘야지그렇게 생각이 짧아 죄송합니다 미쳐 생각하지 못했습니다지금 바로 사오도록 하겠습니다 됐고 너 나가 그리고 회사에서 그렇게 일하고 따박따박 월급받아 갈 생각하지 마 우리 집 돈으로 들어 올 돈을 저렇게 생각 없는 애한테 주고 있으니 회사가 잘 돌아가겠어 죄송합니다 진짜 죄송합니다 저 봐봐 죄송합니다라는 말만 할 줄 밖에 모르지 임 말 할 시간에 아래가서 커피 이미 사왔겠네
9238,직장 내 괴롭힘 대화,내일 일이 있어서 휴가를 쓰려고합니다 휴가 연령 내일 나오는데 죄송합니다 집에 좀 가봐야해서요 누군 일 없나 직장인이 무슨 휴가야 죄송합니다 주말에 가면 되잖아 휴가까지 써가면서 가야해 내일까지 해야하는 일이 있어서 그렇습니다 진작에 했어야지 갑자기 휴가 쓴다고하면 회사가 돌아가 죄송합니다 잘들 한다 회사가 장난이야
9239,협박 대화,내가 못 찌를 사람으로 보여 확 찔러봐 응 저기 제발 그 칼 좀 놓고 얘기해요 네 네 친구 살리고 싶으면 내가 시키는 대로 손해 알겠으니까 칼 좀 걔한테서 떨어뜨려줘요 제발 닥치고 내 말이나 들어 아 알겠어요제발 거기 떨어진 핸드폰 이 쪽으로 던져 이거요 여기 좋아 이제 그 방안으로 들어가 하지만 채은이는 들어가 네네 알겠어요 들어갈게요
9240,직장 내 괴롭힘 대화,회사에 시간전에 출근해서 청소하고 커피타라 싫습니다 왜 그런 부당한 요구를 하십니까 싫어 너는 사원으로 기본이 안되어 있어 막내가 커피타는 화기 관례야 관례라니 저는 납득을 할수 없습니다 무능하긴 사회생활도 안해봤냐 윗사람에게 싹싹하게 구는 것도 사회생활이야 정말 너무하시네요 저는 커피나 탈려고 이 회사에 입사한게 아닙니다 우리의 요구를 거부하면 어떻게 되는지 똑똑히 보여줄께 제가 뭘 그렇게 잘못했다고 나무라십니까 야 상사가 말하는데 어디서 따박따박 말대답이야 정말 잘못도 없는데 너무하십니다
9241,협박 대화,내가 지난번에 말한대로 좋게 말할 때 시키는대로 해 왜그래 나는 못하겠어 야그건 아무리 생각해도 우리가 할 수 없을거 같아 이새끼들 니들이 애인 일 못하면 칼로 니들 두 눈 신장 떼서 내가 팔아넘길거야 진짜진짜 못하겠는데 어떻게 안될까 너네 진짜 죽고싶어 알겠어시키는 대로 할게 야 너 미쳤어 그래 고분고분하게 해야지 허튼 생각하면 니들 죽을 줄 알아 제발 살려만 줘
9242,직장 내 괴롭힘 대화,이대리 이번 야유회 미참석이라며 아 네 부장님 죄송합니다 집에 일이 좀 있어서요 그래 저번에도 집안 일이라며 안쪽 오지 않았나 네 아무래도 야유회이 주말이다 보니집안 행사와 겹치는 일이 많네요 죄송합니다 아니 뭐 그럼 평일에 야유회를 하고 주말에 업무보러 출근하라면 할텐가 네 매번 주말마다 하는 야유회도 아니고 몇 개월에 고작 두세달에 한 번 있는 자리를 빠지고 싶나 아아닙니다 일정이 매 번 꼬여서 죄송합니다 다음에는 곧 승진평가 있는 거 알고 있나 자네 네네 압니다 이 번 일정 수정하여 야유회 참여하도록 하겠습니다 무리할 건 없지만 자네가 판단 잘 할거라고 믿네
9243,갈취 대화,연륜 틴트 한번만 빌려줄 수 있어 아 틴트 같이 쓰면 안좋대 엥 그거 한번 빌려주는게 그렇게 힘드냐 위생적으로 진짜 안좋대서 혼자 쓰고 싶어 아니 연륜 약속있어서 화장해야된다고 그건 어쩔수 없지 않을까 걍 내놔 대충 조금만 바를테니까 아 안되는데 잘쓸게 금방 돌려줄테니까 걱정말고 금방 돌려줘야해
