conversation,class
"할래.한잔커피? 스트레스, 대단하다!보인다다 어떻게 됐어? 이번 여름 휴가 계획 있어? 그래서고마워어떻게 ?가족가족들 잘 지내? 요즘 그렇게는 와? 나도 들 .?그거 일.됐어그거 재밌겠다됐어 오랜만이다뭐잘오늘지냈어 점심 먹었어? 그래서날씨어떻게 ? !생각은 잘 지내?해오랜 그래서 잘 지냈어? 요즘은듣는 음악 있어? 어때 어땠어? 어때한잔 조언만이 . 요즘 오늘 받는 재밌겠다 있어?회사커피 ?할래? 좋아",일반 대화
"자장 커피 한잔할래? 와, 대단하다! 그래서 일가 어떻게 됐어 입 노년 종족 ? 이번 여름 휴가 씨족 계획 살 있어? 그래서 어떻게 됐어 음률 혈족 ? 가족들은 잘 지내? 요즘 회사는 어때 신고 백금 ? 나도 그렇게 생각해. 그거 재밌겠다. 그거 재밌겠다. 오랜만이다 잘 지냈어? 점심 뭐 먹었어 평야 ? 그래서 주간 백금 어떻게 됐어? 가족들은 잘 지내? 오랜만이다 음률 현금 잘 지냈어? 땅 요즘 백금 당대 듣는 날 음악 있어? 오늘 어땠어? 오늘 날씨 대 어때? 조언 가구 고마워. 요즘 스트레스 바캉스 노역 방학 받는 정기 감별 부족 일 있어? 커피 한잔할래? 여름철 연월일 최근 좋아 보인다!",일반 대화
"라이브 공연 본 적 있어? 응, 예에 밴드 공연 봤어. 현장에서 들으니 완전 다르지? 진짜 에너지 넘쳤어!",일반 대화
"라이브 공연본 적 있어진짜 응 작년에 밴드? 봤어에서공연현장에너지 들으니 완전,다르지? . 넘쳤어!",일반 대화
"잘 지냈어요? 주말에 뭐 하세요? 등산을 가려고 해 형 고리 요. 같이 갈래요? 좋아요! 몇 시에 만날까요? 당 좋아요, 정도 감사합니다 최근에 금세 본 영화 중에 추천 퍼센트 할 만한 극한 백금 기후 정도 부 게 있나요? 절 날씨가 정말 장 정한 비율 좋네요 금요일에 친구들과 만나기로 부 탄소 영광 했어요 최근에 본 영화 중에 종류 추천 비례 할 만한 형 게 시네마 있나요? 좋아하는 음식은 뭐예요?",일반 대화
"잘 지냈어요? 주말에 뭐 하세요? 등산을 가려고 해요. 같이 갈래요? 좋아요! 몇 시에 만날까요? 좋아요, 감사합니다 최근에 본 영화 중에 추천할 만한 게 있나요? 날씨가 정말 좋네요 금요일에 친구들과 만나기로 했어요 최근에 본 영화 중에 추천할 만한 게 있나요? 좋아하는 음식백금 뭐예요?",일반 대화
"만이다 지냈어? 한잔할래? 다음 가자. 시간 . 맞아, . 그렇고, 계절 추천 수 ? 커피 할래?커피 할래?오랜만이다 잘 지냈어? 커피 한잔할래? 한잔할래? 할래? , 도움 됐어. 영화 어땠어? 나도 있어. 취미 생겼어? 요즘 듣는 ? 맞아, . 그건 그렇고 계절 수 있어?응 괜찮을 . 요즘 어디 ? 가족들은 잘 지내저녁 식사 ? 만이 잘 ? 본 ?, 나도 그랬어. 그건 그렇고, 추천 수 있어 와, 대단하다! 참, 보니, 에 어떻게 ?",일반 대화
"오랜다 잘 ? 커피 한잔 ? 다음에 같이 가자. 좋은 보냈네. 그랬어. 그건 그렇고 계절 수 ?커피 할래?커피 한잔할래?만이 잘 지냈어? 커피 한잔할래커피 ? 커피 할래?고마워, 도움이 됐어 어제 본 어땠어? 경험 . 새로운 ? 음악 ? 맞아, 나도 그랬어 그건 그렇고 추천해줄 수 있어 , 괜찮을 같아. 요즘 어디 가봤어? 가족들은 지내?저녁 뭐 먹을래? 만이다 잘 지냈어? 어제 본 영화 어땠어맞아, 그랬어. 그렇고, 계절 추천해줄 수 있어 와, 대단하다! 그러고 , 계절에 대해 해?",일반 대화
"스트레칭은 꼭 해야 돼. 맞아, 안 하면 다리 당겨. 특히 법 전엔 중요하지. 부상 예방에도 좋아.",일반 대화
"스트레칭은 꼭 , 돼. 맞아. 해야 하면 좋아안당겨. 특히 운동 전엔 중요하지다리 부상 예방에도 .",일반 대화
"요즘 어떻게 , 고마워 본 영화 어땠어? 조언 고마워. 지내? 흥미로운데 주말에 뭐 할 계획이야? 운동 꾸준히 하고 있어 운동 꾸준히 하고 있어? 이번 주말에 시간 있어진짜 ? 경험 있어. 그렇고 언어 추천해줄 수 있어 . 말, 공부 해줄 수 있어?새로운 생겼어? 요즘 영화 ?요즘 재밌는 봤어 와 대단하다좋은 의견 궁금했었는데, . 요즘 ? 자주 가는 있어? 조언 . 내 말 언어 공부 추천 ?",일반 대화
"요즘 어떻게 지내? 궁금했었는데, 고마워 용마 . 어제 취기 본 백금 영화 어땠어? 조언 백금 고마워. 요즘 이야기 어떻게 지내? 흥미로운데? 주말에 뭐 할 계획이야? 트레이닝 운동 꾸준히 하고 있어? 운동 명수 꾸준히 하고 있어 음식점 ? 이번 주말에 견해 시간 있어? 진짜 소신 그래? 나도 비슷한 경험 있어. 워드 그건 그렇고, 도모 정도 요행 언어 공부 추천 풍미 해줄 수 있어? 인지 조언 백금 고마워. 내 말은, 언어 공부 추천해줄 제기 시네마 연마 수 있어? 암소 새로운 취미 생겼어? 요즘 재밌는 영화 봤어? 요즘 재밌는 영화 체험 봤어? 백금 부 와, 대단하다 부지 간수 소리 ! 부 좋은 의견이네. 궁금했었는데, 백금 영예 구설 고마워. 요즘 주석 재밌는 영화 봤어? 요즘 영예 자주 가는 카페 있어? 조언 맛 고마워. 내 감정 말은, 언어 공부 추천해줄 수 있어 말 백금 ?",일반 대화
주말 친구들과 함께 캠핑을 가기로 했어. 와 정말 기대돼 어디 갈 건데? 근처 으로 가기 경치가 좋고 바베큐도 할 수 있어서 정말 좋을 것 같아. 바베큐 있겠네! 고기 준비해야겠다. 그리고 캠핑장 에 하이킹 코스 있다고 들었어 에는 하이킹하고 저녁에는 바베큐 파티를 정말 즐거운 이 될 것 같아.,일반 대화
"주말에 친구정말좋을 에는 캠핑을 가기로 했어. 도, 기대돼! 어디 갈,건데함께 정말로산으로 가기로 했어. 경치가 좋고정말 바베큐도 에는 수 있어서 낮 과시간것 같아. 그럼 바베큐도 할 수 있겠네! 고기코스준비해야겠다.근처그리고 캠핑장 주변에 하이킹 의 ,이번들었어. 될할 하이킹하고있다고 저녁? 바베큐 파티같아 하면 즐거운 이 와들것 를.",일반 대화
"오늘 점심 뭐 먹을까요? 저는 김밥 먹고 싶은데, 다른 사람구은 어떻게 생각해요? 저는 괜찮아요. 김밥도 좋은 선택이죠. 그럼 김밥으로 정할까요?",일반 대화
"오늘 점심 호각 평원 뭐 먹을까요? 요즈음 저는 인류 김밥 먹고 싶은데, 다른 선출 평원 사람들은 금세 기적 어떻게 생각해요? 저는 괜찮아요. 바탕 김밥도 좋은 선택이죠. 그럼 현금 김밥으로 정 마음 할까요?",일반 대화
"최근에 어떤 외국어를 배우고 있어? 나는 스페인어를 배우고 있어. 기본 회화부터 시작하고 있는데, 재미있어. 스페인어는 정말 멋진 언어지! 어떤 표명이 제일 기억에 남아? '¿Cómo estás?'라는 인사말이 특히 귀엽고, 자주 쓰게 돼.",일반 대화
"최근에 어떤 를 제일 있어? 기본는 스페인어를 배우고 있어 나 회화부터 시작 있는데,?재미있어.정말 는 .기억멋진 언어지! 어떤 표현이 귀엽고 외국어에 남아 '¿s이스페인어하고estáC?'라는 인사말ó 특히 배우고, 자주 쓰게mo돼.",일반 대화
"커피 한잔할래? 조언 고마워. 새로 산 물건 있어? 어제 본 영화 어땠어? 요즘 어떻게 지내? 흥미로운데? 그게 최선인 것 같아. 수입거 알아? 영화에 관심 있어? 흥미로운데? 수입거 알아? 영화 좋아해? 요즘 어떻게 지내? 어제 본 영화 어땠어? 점심 뭐 먹었어? 가족들은 잘 지내? 요즘 어떻게 지내? 요즘 어디 가봤어? 맞아, 나도 그랬어. 그게 최선인 것 같아. 이번에, 요즘 영화 관련해서 뭐 재밌는 거 있었어? 새로 산 물건 있어? 요즘 회사는 어때? 고마워, 도움수입 됐어. 와, 대단하다! 커피 한잔할래? 이번 주말에 시간 있어? 다음에 같이 가자. 새로 산 물건 있어? 이번 주말에 시간 있어? 요즘 어디 가봤어? 주말에 뭐했어?",일반 대화
"커피 한잔할래? 조언 고마워. 새로 산 물건 있어? 어제 본 영화 어땠어? 요즘 어떻게 지내? 흥미로운데? 그게 최선인 것 같아. 치아거 알아? 영화에 관심 있어? 흥미로운데? 치아거 알아? 영화 좋아해? 요즘 어떻게 지내? 어제 본 영화 어땠어? 점심 뭐 먹었어? 가족들은 잘 지내? 요즘 어떻게 지내? 요즘 어디 가봤어? 맞아, 나도 그랬어. 그게 최선인 것 같아. 이번에, 요즘 영화 관련해서 뭐 재밌는 거 있었어? 새로 산 물건 있어? 요즘 회사는 어때? 고마워, 도움치아 됐어. 와, 대단하다! 커피 한잔할래? 이번 주말에 시간 있어? 다음에 같이 가자. 새로 산 물건 있어? 이번 주말에 시간 있어? 요즘 어디 가봤어? 주말에 뭐했어?",일반 대화
"커피 한잔할래? 요즘 받는 오늘 어땠어? 그게 최선인 것 같아.요즘 어디 ? 생각인 같아., 것 .커피 할래 날씨 어때? 요즘 스트레스 받는 일 있어? 좋은 생각이야. 생각해보니, 음식 관심 있어?저녁 식사 뭐 ? 정말? ? 경험 있어.커피 할래? 만이다 잘 지냈어? 이번 휴가 계획 조언 지내 어땠어 오늘 어땠어? 나도 그렇게 생각해. 그래서 ? 이번 여름 계획 있어",일반 대화
"커피 할래요즘 받는 일 있어? 오늘 어땠어 최선인 것 같아. 요즘 어디 가봤어?좋은 생각인 같아 , 괜찮을 같아. 한잔할래? 오늘 날씨 어때?요즘 스트레스 받는 일 있어 그거 좋은 생각해보니, 음식에 있어? 저녁 식사 먹을래?정말? 어떻게 그렇게 ? 경험 커피 한잔할래?다 잘 ? 이번 여름 휴가 계획 있어? . 요즘 어떻게 지내 오늘 어땠어 어땠어? 나도 그렇게 생각해. 그래서 ? 여름 휴가 계획 있어",일반 대화
해주세요 바로 상환하지 않으면 큰 기간따를 수 있습니다 에상환 계획을불이익세워주세요시간 현재 금전기간 어려운 상황입니다. 상환 을 연장할 수는 .?된연장.빨리적 따라 더만많은 이자가준비 될 수 있습니다. 을부과 이지금. 빠르게 하겠습니다. 조금을상환더 .없을까요 주세요으로,일반 대화
지금을바로 상환하지 않으면 큰이자 이불이익따를 금전있습니다 을 계획수조금세워주세요 현재 시간적으로 어려운 상황입니다. 상환 기간을 연장할 만는 주세요?더가된 기간에 더 많은. 연장 부과될 있습니다. 상환상환 빨리 해주세요.수빠르게 준비을. .하겠습니다따라 수 없을까요.,일반 대화
"오랜만이에요! 요즘 어떻게 지내세요? 잘 지내고 농도 있어요. 바쁘게 살고 백금 있답니다 사정 . 백금 그렇군요 단행본 . 가끔 양식 은 쉬는 교과서 것도 중요해요. 주말 저서 계획이 있으세요? 재 좋아요, 감사합니다 좋아하는 음식은 요리 책자 턱 뭐예요? 풀 백금 요즘 읽고 있는 책 설계 이 근육 허벅다리 있나요? 좋아하는 음식은 뭐예요? 오늘 양식 날씨 어때요? 이탈리안 음식 녀석 백금 을 좋아해요",일반 대화
"오랜만이에요! 요즘 어떻게 지내세요? 잘 지내고 있어요. 국한 백금 바쁘게 살고 있답니다. 수육 자식 그렇군요. 식 울타리 가끔은 식육 아래 쉬는 것도 중요해요. 주말 현생 목책 계획이 있으세요? 좋아요, 도시 감사합니다 기후 지금 좋아하는 음식은 뭐 고초 예요? 요즘 손 읽고 있는 고초 책이 있나요 백금 ? 좋아하는 음식은 뭐예요? 오늘 과정 손 날씨 향유 어때요? 점유 이탈리안 음식을 좋아해요",일반 대화
"저녁 뭐 을까? 를 중이야 떡볶이 해먹고 싶어. 매콤하고 맛있잖아.맛있겠다! 재료 다 떡볶이 도 준비했어 응, 다 됐어. 만 만들어서 기대돼",일반 대화
"오늘 저녁 뭐 해먹을까? 저녁 메뉴를 고민 중이야. 떡볶이 해먹고 싶어. 매콤하고 맛있잖아. 맛있겠다! 재료는 다 있지? 떡볶이 소스도 벌했어? 응, 다 벌됐어. 오랜만에 떡볶이 만들어서 기대돼.",일반 대화
"내일 날씨 정도 어떻대? 비 온다던데. 우산 챙겨가야 할 것 날 위치 같아. 기상 아침 퍼센트 에이, 인류 법 위치 야외 활동 계획했는데 등록 아쉽다. 다른 소유 손 날로 미루는 게 어때? 그래야겠다 정도 . 주말에는 맑다던데. 좋아! 그럼 토요일로 미루자. 토요일 몇 시에 만날까? 오전 11시 어때? 빗발 시작 부정 복무 소유물 점유 점심도 배포 같이 먹고. 완벽해! 기상 어디서 만날까? 설계 시내 광장에서 보자. 거기서 출발하기 좋을 것 같아.",일반 대화
"내일 날씨 어떻대? 비 온다던데. 우산 챙겨가야 할 것 같아. 에이, 밖 활동 계획했는데 아쉽다. 다른 날로 미루는 게 어때? 그래야겠다. 주말에는 맑다던데. 좋아! 그럼 토요일로 미루자. 토요일 몇 시에 만날까? 오전 11시 어때? 점심도 같이 먹고. 완벽해! 어디서 만날까? 시내 광장에서 보자. 거기서 출발하기 좋을 것 같아.",일반 대화
"이번 주말에 전시회에 가기로 했어. 어떤 전시회야? 예술 전시회인가? 응, 현대 미술 전시회인데, 기대하고 있어. 어떤 작품이 있을까? 정말 다양한 작품구이 전시된다고 들었어.",일반 대화
"이번 주말에 전시회에 가기로 했어. 어떤 전시회야? 예술 전시회인가? 응, 현대 미술 전시회인데, 기대하고 있어. 어떤 세공이 있을까? 정말 다양한 세공들이 전시된다고 들었어.",일반 대화
"오늘 저녁에 시간 응, ? 새로 가보자. 에 있는데? 앞 '별빛'이라는 카페 , 들어. 분위기 . 맞아 맛있대 7시에 어때? ! 거기 만날까? , 카페 에서 보자 기대!",일반 대화
"오늘 저녁에 시간 있어? 응, 왜? 새로 생긴 카페 가보자. 어디에 있는데? 학교 앞 골목에 '별빛'이라는 카페. 아, 들어봤어. 분위기가 좋다던데. 맞아, 위스키도 맛있대. 7시에 어때? 좋아! 거기서 만날까? 응, 카페 앞에서 보자. 알겠어, 기대된다!",일반 대화
연체가 장기화되면 상환 금액 학문 이 증가할 수 재 있습니다. 교류 최대한 경계선 빨리 학문 상환을 해주세요 소득 심화 의 매 . 한시 지금은 상환이 어려운 상황입니다. 치 상환 기한을 다시 연기해 줄 수 없을까요? 연기 황금 타 요청은 불가합니다. 년 연체금 비례 과 연체료가 추가될 백금 수 있습니다. 알겠습니다 증액 부가 . 빠르게 상환하겠습니다.,일반 대화
연체가 장기되면 상환 금액이 증가할 있습니다. 최대한 빨리 . 상환 상황입니다. 상환 기한을 다시 해 줄 없을까요 연기 요청은 불가합니다 연체과 연체료 추가될 수 . . 빠르게 .,일반 대화
"오늘 점심 뭐 먹었어? 새로 생긴 수집에서 냉면 먹었어. 맛있었어? 나도 거기 가보고 싶은데. 응, 생각 괜찮았어 국물이 시원하더라고. 가격은 어떻게 돼? 정도. .점심 비싼 같은데. 근데 가 그런지 가격 값은 하더라고. 나도 내일 한번 가봐야겠다. 가보면 좋을 같아. 냉면 도 맛있대.",일반 대화
"시원하더라고 점심국뭐 먹었어 회사 . 새로보다생긴 수집에서.냉면 먹었어 ? 나도 거기 가보고 싶은데. .냉면 생각. 괜찮았어. 국물맛있었어 응 가격은 나도 돼? 만원오늘정도야. 양도 . 점심 치고는 좀 비싼 것 식 근데 재료가.신선해서,그런지 가격 값은 하더라고근처한번그럼 어떻게 내일 가봐야겠다적당했어말고도가보면 좋을 것이같아.? 만두도같은데맛있대.",일반 대화
노년기 어제 채용 최근에 어떤 채용 앱을 자주 사용해? 나는 운동 기록 앱을 자주 집필 사용해. 목표를 세우고 있어. 과목 좋은 노년 습관이네! 어떤 운동을 채용 주로 해? 주로 연월일 체험 조깅과 스트레칭을 해. 건강해지려고 노력 중이야 채용 등기 당대 장년 .,일반 대화
최근에 어떤 앱 는 사용앱? 습관? 기록 해건강해지려고 자주 사용을. 목표를스트레칭이네 있어 좋은 나세우고! 어떤 운동 을주로 해과 주로을조깅자주운동.해 해. 을 노력 중이야.,일반 대화
"너 있지할이 악기알,? 어릴 때를피아노서 배웠었어? 와, 피아노 아직 연주해. 표현 손 정말 많은 때손끝는있어..피아노는줄가면 칠 있는을 가끔할 수 연주 그렇지 도으로 감정을 담을 수 감정 것 같아. 나는!기타도아좀 배워보고 싶어. 기타도 멋지지, 음색이 달라 매력적이야.",일반 대화
"때는 악기싶어? 줄 알정말연주,어릴 때 를피아노 배웠었어도 와, 아! 아직 연주기타피아노 가끔 손그렇지 가면매력 너할도있어 ?는 피아노 많은 감정을 달라할 을 있지.,이멋지지 손끝으로 감정수 담을 수 있는 것 같아. 나는.해. 좀 배워보고 . 도 칠 음색이기타표현서 적이야.",일반 대화
"민지야 준비는 다 됐어? 거의 다 끝났어 는 나도 PPT는 했는데, 좀 더 해야 것 . 발표 한번 들어볼까? 줄.그래줄래? 고마워! 너무 많아서 안에 끝낼 수 있을지 모르겠어. 해봐 가 시간 재볼게. 알았어. 그럼 시작.좋아 준비됐으면 고마워. 너 도움 정말 큰 힘이 돼.! 우리 내일 같이 잘",일반 대화
"고마워좀, 내일볼까발표 그래줄래 는다.됐어? 응시작 거의 다 끝났어 너는좋아 PPT이,완성했는데, 발표 연습 .수해야 할할게것 같아.해발표 내용줄한번 들어 ? 내가 피드백 게. ! 민지 내용이 도움 시간 안 끝낼 나도 있을지 모르겠어.?일단 해봐.고마워내가 시간 재볼게. 알았어.너무그럼에시작?. 을 준비됐으면 ,의준비 . 너더 많아서이 정말야큰 힘는 돼. 당연하지! 우리 내일 같이 잘해보자.",일반 대화
최근에 어떤 앱을 퍼센트 자주 사용해? 나는 연대 고용 독서 기록 경영 앱을 비율 자주 사용해. 읽은 책들을 현금 관리하고 있어. 어떤 책을 오늘 최근 길드 기 에 읽었어? 비례 기장 '1984'라는 소설 계 을 읽었어 당세 . 정말 충격적이었어. 좋은 아이디어네! 퍼센트 연간 그 책 년 은 어떤 내용이야? 요지 전체주의 사회에 대한 독립 이야기를 구 다루고 있어서 생각할 판독 거리를 채용 많이 펜스 주더라고.,일반 대화
최근에 어떤 루트 독립 원장 앱 애인 을 자주 사용해? 나는 독서 기록 앱을 자주 사용 벌판 노년 해. 읽은 책들을 관리하고 제목 있어. 어떤 책 기지 을 최근에 읽었어? '1984'라는 이야깃거리 소설을 채용 읽었어. 정말 충격적이었어 고용 . 좋은 아이디어네! 그 책은 장벽 담화 선 어떤 내용이야 고용 감식 ? 경영 고령 전체주의 사회에 대한 이야기를 지식 다루고 있어서 생각할 비율 정기 거리를 많이 주더라고.,일반 대화
는 하면 좋을까요? 이 바지는 셔츠나 티셔츠와 . 그럼 여기에 어울릴만한 는 가 있나요 티셔츠 네이비 추천할게요,일반 대화
별 이 무늬 바지 반바지 년 는 어떻게 스타일링하면 좋을까요? 이 바지는 셔츠나 티셔츠와 법 반바지 턱 매칭하면 상담 잘 순리 어울려요. 한계 그럼 여기에 어울릴만한 상의는 뭐가 있나요? 자두 그럼 흰색 티셔츠나 상담 네이비 셔츠 추천 숙의 할게요.,일반 대화
"최애 영화 뭐 요즘 영화가 많이 나오니까 걸 지 고민이야. 는 '인셉션 정말 좋아해 그 는 스토리가 복잡하고 반전이 많아서 볼 때마다 느낌 들어, 나도 그 영화 ! 재밌지. 특히 현실의 경계 흥미로워 다시 보고 싶어",일반 대화
너의 ? 가 많이 고민이야. 나 '인셉션 정말 . 영화는 많아서 볼 때 새로운 느낌이 들어. 나도 영화 좋아해! 재밌지 특히 꿈 현실의 를 넘나드는 점이 . 보고 .,일반 대화
"이번즐기고주말 수친구들에도 자전거를 타러 로 했어. 자전거 경치것 잘도 있어서 도로도가기 운동 할되어가 있을 간식 같아.것좋은 아이디어야!챙겨가면자전거에타는 건 건강과 좋고, 들과 함께 하면 더 즐거울 친구같아. 간단한 도함께 좋겠네.",일반 대화
"도 주말잘 친구들과 가 타러 가기로 했어. 자전거 도로함께 좋겠네 있어서 자전거 즐기고 운동 할 수 있을되어것타는같아건 좋은 아이디어야! 것도 . 를에도 좋고, 친구들과도함께 하면 더 즐거울건강자전거 같아. 간단한 간식이번 챙겨가면경치에.",일반 대화
예정 가장자리 안녕하세요 돕 이 옷 어떤 것 같아요? 정말 땅 잘 어울려요! 사세요 백금 . 그래요 도시 ? 고민했는데 설계 도움이 됐어요. 주말 이득 계획이 있으세요? 일주일 도서 에 세 번 헬스장에 배포 얻 가고 있어요 책 시네마 읽기와 영화 보기 제안 를 좋아해요 이번 주석 주에 시네마 특별한 일정이 있으세요? 아직 계획은 도서 없어요 주변에 맛집 도수 호수 추천해주실 수 있나요 영예 호수 ?,일반 대화
안녕하세요 도모 플랜 관세 이 옷 어떤 것 영광 같아요? 불빛 정말 잘 어울려요! 사세요 찬성 . 자주 그래요? 법의 예정 고민했는데 도움이 됐어요. 주말 계획이 있으세요? 일주일에 세 번 관세 기획 가장자리 구실 헬스장에 가고 있어요 책 읽기와 영화 읍 보기를 좋아해요 시중 이번 주에 특별한 일정이 있으세요? 타 부 아직 계획은 없어요 주변에 맛집 추천해주실 백금 백금 수 있나요?,일반 대화
"본 영화 어땠어? 흥미로운데? 생각 여행에 관심 ? 고마워, 도움 됐어. 요즘 ? 그래서 됐어? 듣자 하니 여행 추천해줄 수 있어? 좋은 시간 보냈네. 좋은 생각인 것 같아. 나 요즘, 관련해서 뭐 재밌는 거 ? 그럴 수 . 오늘 어때 , 도움이 됐어 생각해보니, 여행 생각 것 . 요즘, 요즘 관련해서 있었어?",일반 대화
"어제 본 영화.어땠어? ?? ,해보니, 나에 관심 있어됐어 생각 도움 나 ? 요즘 듣는 음악 있어요즘 그래서 어떻게 됐어? 하니,생각여행 해줄 수.있어 좋은 시간 보냈네고마워 좋은 흥미로운데인 것 같아? 여행 요즘, 요즘 여행이관련해서 재밌는 같아뭐 있었어? 그럴 수 있지여행?오늘 날씨 어때? , 도움이 . 생각해보니,듣자여행 좋아해,거좋은추천 인 것됐어뭐. . 요즘생각고마워? 관련해서 재밌는 거 있었어.",일반 대화
"이 자전거 얼마예요 차 ? 이 모델은 30만원입니다. 생각보다 이윤 비싸네요. 할인 가능한가요? 현재 10% 할인 행사 중이라 27만원에 백금 구매 가능하세요. 그래도 조금 구별 부담되네요. 더 저렴한 모델은 없나요? 잇속 네, 이쪽에 20만원대 모델도 구별 있습니다. 장치 이건 수익 법무부 이동 어떤 차이가 있나요 이목구비 사이클 사이클 ? 사이클 장치 프레임 최근 소재와 재결 상이점 근세 기어 시스템의 차이가 있습니다 범위 . 이 모델 미소 은 좀 더 백금 가볍고 변속이 부드러워요. 음, 고민되네요. 조금 더 살펴봐도 미소 백금 될까요? 물론 차 이죠 미소 원리 . 이목구비 천천히 둘러보세요 미소 . 궁금한 미소 점 있으시면 언제든 물어보세요.",일반 대화
"이 자전거 될까이? 모델천천히모델은예요30만원입니다은좀생각보다 . 할인 가능한가요 도 20만원 할인 행사 중이라 27만원.모델 가능하세요. 그래도 조금?부담되네요. 저렴한현재이. 없나요? 네, 차이쪽에요10%죠모델 .더이건 기어 이가있나요 ? 프레임 소재와. 점시스템의.차이가 있습니다 이 구매 어떤 더 가볍고 변속 부드러워요에 음, 고민되네요. 조금 더 살펴봐도있습니다이 ? 물론얼마대 . 둘러보세요은 궁금한 있으시면비싸네요언제든 물어보세요.",일반 대화
"주말 뭐? 같아 스트레스 받는 일 있어? 주말에 뭐했어 다음 같이 가자 회사는 어때? 에 있어? 고마워 뭐했어? 나도 생각해. 주말에 뭐 됐어? 있잖아 친구 해줄 있어? 요즘 듣는 음악 있어?요즘 스트레스 일 있어 그럴 있지. 요즘 음악 있어? 응, 것 같아. 어땠어? 는 에 했어 듣는 있어? , 알겠어. 생각해보니 어떻게 해?",일반 대화
"에 뭐했어? 응? 괜찮을 것 같아.?요즘 스트레스 받는 일 있어? 주말에.뭐했어주말 다음에받는? ,회사 요즘 .는 어때? 응에같아 있어? 조언 고마워? 주말 뭐했어 ?본뭐그렇게,생각생각. 주말에 에했어같이 그래서 어떻게 됐어듣는 있잖아, 친구,추천해줄 수 있어음악 요즘시간? 음악 있어? 나도에스트레스생각 일회사있어. 그럴 수 있지 이번 듣는 주말 있어 ?뭐, 괜찮을 요즘 어제 요즘 영화 어땠어? 요즘 는 어때? 주말 ?것했어? . 음악 있어 응가자 알겠어. 해보니 친구에요즘대해듣는어떻게 해해?",일반 대화
"이번 천수 주 업무 논평 진도가 완료 퍼센트 어때요? 지금까지 계획대로 보도 진행되고 있어요. 다행 정도 전진 이네요 보도 , 그럼 진군 이번 주도 템포 힘내서 끝내 봅시다. 보조 맞아요, 우리가 잘 할 수 있을 거예요.",일반 대화
"이번 번화가 주 업무 진도가 마감 행복 현대 어때요? 지금까지 계획 사무 사무 끝 대로 진행되고 있어요. 다행이네요, 사무 그럼 이번 주도 힘내서 끝내 봅시다. 맞아요, 우리가 잘 할 수 현세 비평 있을 번화가 거예요.",일반 대화
"요즘 스트레스고마워받는 일그래서있어? 그럴 관심 있지. 말 , 전시회 수 와?.있어, ,! 듣자 하니물건 전시회.회사관심에에하니 와 대단하다! 듣자 하니, 전시회있어 관심 있어? 있지. 대단하다! 듣자 하니, 전시회에 관심 있어대단하다 응, 괜찮을 것 같아.경험와에 대단하다! 듣자와?? 전시회, 관심 있어? 그럴재밌는 있지 산 , 있어? 나도 비슷한 어때 있어. 요즘 는수있었어, 요즘 재밌는? 이야?수 ,봤어,이 됐어. 이번에, 요즘영화 관련해서전시회뭐새로 거 ?정말? 어떻게 그렇게 됐어? 그거 재밌겠다에 그럴 도움 그래서 말이야, 전시회에 관심 있어?",일반 대화
"요즘 스트레스 받는 일 있어그럴 수 말, 전시회에 관심 있어? 와, 대단하다! 듣자 하니, 전시회에 관심 있어?와, 대단하다! 듣자 , 전시회 관심 있어? 와 ! 듣자 하니, 전시회 있어?응, 것 ., ! 듣자 , 전시회에 ?그럴 수 있지. 새로 산 물건 있어? 나도 비슷한 경험 있어. 요즘 는 어때?요즘 봤어? 고마워, 도움이 됐어. 이번에 요즘 전시회 뭐 재밌는 거 ? 어떻게 그렇게 됐어 그거 . 있지. 그래서 말, 전시회 관심",일반 대화
"대출 조건을 변경하고 싶은데 어떻게 해야 하나요? 대출 조건은 기본적으로 계약에 따라 정해지지만, 상황에 따라 협상이 가능합니다. 그럼 이자율을 낮출 수 있는 방법이 있을까요? 신용등급을 개선하거나, 추가적인 보증금를 제공하시면 이자율을 낮출 수 있습니다.",일반 대화
"대출 조건을 변경하고 싶은데 어떻게 해야 하나요? 대출 조건은 기본적으로 계약에 따라 정해지지만, 상황에 따라 협상귓바퀴 가능합니다. 그럼 이자율을 낮출 수 있는 방법귓바퀴 있을까요? 신용등급을 개선하거나, 추가적인 담보를 제공하시면 이자율을 낮출 수 있습니다.",일반 대화
"오늘 연장 수업 잇속 국수 당세 점심 뭐 먹을래? 글쎄, 아직 탄탄 생각 못 연장 했어. 너는? 나는 분식이 당기는데, 어때 공교육 ? 좋아! 학교 앞 떡볶이 집 갈까? 거기 맛있지! 집안 떡볶이랑 라면 섞어 엄니 먹고 싶다. 나는 김밥도 같이 먹고 싶어. 완벽해! 12시 30분에 정문에서 만날까? 좋아, 다른 애들도 부를까? 민수랑 지연이한테 물어볼게. 턱 이승 알겠어 연장 , 성 연락해보고 알려줘.",일반 대화
"오늘 평원 점심 뭐 먹을래? 글쎄, 장 아직 밑 생각 못 했어 연장 . 너는? 나는 분식이 당기는데, 어때? 좋아! 학교 앞 떡볶이 걸이 집 갈까? 거기 맛있지! 떡볶이랑 수법 연장 라면 섞어 먹고 싶다. 자두 나는 김밥도 같이 자아 먹고 싶어 자장 . 국수 완벽해! 12시 30분에 정문에서 만날까? 좋아, 다른 애들도 부를까? 기 민수랑 연장 지연이한테 이기심 플러스 도시 공교육 물어볼게. 알겠어, 연락 이빨 해보고 알려줘 링크 연결 국수 .",일반 대화
