idx,class,conversation
5025,일반 대화,"새로운 취미 생겼어?
새로 산 물건 있어?
가족들은 잘 지내?
좋은 시간 보냈네. 그래서 말인데, 학교 추천해줄 수 있어?
그래서 어떻게 됐어?
새로운 취미 생겼어?
그래서 어떻게 됐어?
좋은 생각인 것 같아. 내 말은, 학교에 관심 있어?
좋은 시간 보냈네. 그래서 말인데, 학교 추천해줄 수 있어?
다음에 같이 가자. 그건 그렇고, 요즘 학교 관련해서 뭐 재밌는 거 있었어?
새로운 취미 생겼어?
저녁 식사 뭐 먹을래?
와, 대단하다! 나 요즘, 학교 좋아해?
요즘 회사는 어때?
새로운 취미 생겼어?"
5026,일반 대화,"점심 뭐 먹었어?
고마워, 도움이 됐어.
요즘 읽고 있는 책 있어?
요즘 재밌는 영화 봤어?
그거 재밌겠다.
요즘 읽고 있는 책 있어?
좋은 시간 보냈네. 그래서 말이야, 날씨 좋아해?
점심 뭐 먹었어?
요즘 재밌는 영화 봤어?
나도 그렇게 생각해. 그래서 말인데, 날씨 추천해줄 수 있어?
어제 본 영화 어땠어?
응, 괜찮을 것 같아.
좋은 생각인 것 같아.
좋은 시간 보냈네. 그래서 말이야, 날씨 좋아해?
이번 여름 휴가 계획 있어?
다음에 같이 가자. 그런데 말이야, 날씨에 대해 어떻게 생각해?
요즘 재밌는 영화 봤어?
어제 본 영화 어땠어?"
5027,일반 대화,"가족들은 잘 지내?
요즘 회사는 어때?
응, 괜찮을 것 같아.
흥미로운데?
요즘 회사는 어때?
요즘 회사는 어때?
이번 주말에 시간 있어?
요즘 어디 가봤어?
흥미로운데?
나도 비슷한 경험 있어.
그게 최선인 것 같아. 듣자 하니, 기술에 대해 어떻게 생각해?
응, 괜찮을 것 같아.
맞아, 나도 그랬어."
5028,일반 대화,"가족들은 잘 지내?
점심 뭐 먹었어?
그거 좋겠다.
오늘 날씨 어때?
요즘 어디 가봤어?
요즘 읽고 있는 책 있어?
가족들은 잘 지내?
오늘 어땠어?
새로 산 물건 있어?
저녁 식사 뭐 먹을래?
그거 재밌겠다.
어제 본 영화 어땠어?
그거 재밌겠다.
어제 본 영화 어땠어?
응, 알겠어.
그럴 수 있지. 그건 그렇고, 책 좋아해?
이번 여름 휴가 계획 있어?
어제 본 영화 어땠어?
어제 본 영화 어땠어?
어제 본 영화 어땠어?
응, 알겠어.
요즘 읽고 있는 책 있어?
좋은 생각인 것 같아.
가족들은 잘 지내?
이번 여름 휴가 계획 있어?
이번 주말에 시간 있어?
요즘 듣는 음악 있어?
요즘 스트레스 받는 일 있어?
그거 좋은 생각이야. 나 요즘, 책 추천해줄 수 있어?
응, 괜찮을 것 같아.
어제 본 영화 어땠어?
응, 알겠어. 그래서 말이야, 책 좋아해?"
5029,일반 대화,"요즘 회사는 어때?
그거 좋겠다.
요즘 듣는 음악 있어?
흥미로운데?
요즘 회사는 어때?
요즘 회사는 어때?
나도 비슷한 경험 있어.
점심 뭐 먹었어?
맞아, 나도 그랬어.
요즘 듣는 음악 있어?
조언 고마워. 나 요즘, 휴가 좋아해?
요즘 회사는 어때?
주말에 뭐했어?
저녁 식사 뭐 먹을래?
좋은 시간 보냈네.
이번 여름 휴가 계획 있어?
흥미로운데? 혹시, 휴가 추천해줄 수 있어?
이번 여름 휴가 계획 있어?
요즘 듣는 음악 있어?
오늘 날씨 어때?
조언 고마워. 나 요즘, 휴가에 관심 있어?
가족들은 잘 지내?
좋은 생각인 것 같아.
그거 좋겠다.
요즘 듣는 음악 있어?"
5030,일반 대화,"오랜만이다 잘 지냈어?
요즘 읽고 있는 책 있어?
어제 본 영화 어땠어?
맞아, 나도 그랬어. 이거 알아? 음악 좋아해?
요즘 재밌는 영화 봤어?
어제 본 영화 어땠어?
주말에 뭐했어?
조언 고마워.
요즘 회사는 어때?
그럴 수 있지.
응, 괜찮을 것 같아. 혹시, 음악에 대해 어떻게 생각해?
맞아, 나도 그랬어. 이거 알아? 음악 좋아해?
고마워, 도움이 됐어.
나도 비슷한 경험 있어. 이번에, 음악에 관심 있어?
맞아, 나도 그랬어.
다음에 같이 가자.
와, 대단하다!
좋아 보인다!
점심 뭐 먹었어?
요즘 듣는 음악 있어?
그거 좋겠다. 아, 맞다! 음악 좋아해?
오랜만이다 잘 지냈어?
오랜만이다 잘 지냈어?"
5031,일반 대화,"요즘 회사는 어때?
좋은 시간 보냈네. 내 말은, 학교 좋아해?
주말에 뭐했어?
좋은 시간 보냈네. 내 말은, 학교 좋아해?
주말에 뭐했어?
주말에 뭐했어?
요즘 듣는 음악 있어?
좋은 시간 보냈네. 내 말은, 학교 좋아해?
좋은 시간 보냈네. 내 말은, 학교 좋아해?
응, 괜찮을 것 같아. 이거 알아? 학교 추천해줄 수 있어?
응, 알겠어.
요즘 어디 가봤어?
좋은 생각인 것 같아. 있잖아, 학교 추천해줄 수 있어?
주말에 뭐했어?
요즘 스트레스 받는 일 있어?
요즘 스트레스 받는 일 있어?
나도 그렇게 생각해.
그게 최선인 것 같아.
그래서 어떻게 됐어?
좋은 시간 보냈네. 내 말은, 학교 좋아해?
이번 여름 휴가 계획 있어?
새로운 취미 생겼어?
커피 한잔할래?"
5032,일반 대화,"주말에 뭐했어?
맞아, 나도 그랬어.
고마워, 도움이 됐어. 생각난 김에 물어볼게, 식물에 관심 있어?
어제 본 영화 어땠어?
주말에 뭐했어?
좋아 보인다!
새로 산 물건 있어?
요즘 읽고 있는 책 있어?
새로운 취미 생겼어?
오늘 어땠어?
다음에 같이 가자.
점심 뭐 먹었어?
요즘 스트레스 받는 일 있어?
좋은 시간 보냈네. 그런데 말이야, 요즘 식물 관련해서 뭐 재밌는 거 있었어?
어제 본 영화 어땠어?
요즘 어디 가봤어?
요즘 스트레스 받는 일 있어?
요즘 어디 가봤어?
좋아 보인다!
어제 본 영화 어땠어?
맞아, 나도 그랬어.
다음에 같이 가자. 생각해보니, 식물에 관심 있어?
정말? 어떻게 그렇게 됐어?"
5033,일반 대화,"오랜만이다 잘 지냈어?
새로 산 물건 있어?
좋아 보인다!
좋은 시간 보냈네. 그래서 말이야, 패션 좋아해?
응, 알겠어.
흥미로운데? 혹시, 패션에 대해 어떻게 생각해?
응, 알겠어.
좋아 보인다! 이번에, 요즘 패션 관련해서 뭐 재밌는 거 있었어?
새로 산 물건 있어?
맞아, 나도 그랬어.
요즘 어떻게 지내?
그래서 어떻게 됐어? 생각난 김에 물어볼게, 패션 추천해줄 수 있어?
와, 대단하다!
이번 여름 휴가 계획 있어?
새로 산 물건 있어?
요즘 회사는 어때?
좋아 보인다! 이번에, 요즘 패션 관련해서 뭐 재밌는 거 있었어?
어제 본 영화 어땠어?"
5034,일반 대화,"저녁 식사 뭐 먹을래?
맞아, 나도 그랬어.
오랜만이다 잘 지냈어?
와, 대단하다! 그래서 말이야, 요즘 음식 관련해서 뭐 재밌는 거 있었어?
그래서 어떻게 됐어?
요즘 스트레스 받는 일 있어?
요즘 회사는 어때?
흥미로운데? 이번에, 요즘 음식 관련해서 뭐 재밌는 거 있었어?
요즘 회사는 어때?
점심 뭐 먹었어?
오늘 날씨 어때?
좋아 보인다!
오랜만이다 잘 지냈어?
좋은 시간 보냈네. 생각난 김에 물어볼게, 음식에 관심 있어?
좋은 생각인 것 같아. 그래서 말이야, 음식에 대해 어떻게 생각해?"
5035,일반 대화,"요즘 읽고 있는 책 있어?
그게 최선인 것 같아.
요즘 듣는 음악 있어?
가족들은 잘 지내?
그래서 어떻게 됐어?
그래서 어떻게 됐어?
오늘 날씨 어때?
이번 주말에 시간 있어?
오늘 날씨 어때?
그거 좋은 생각이야.
그거 좋은 생각이야.
나도 비슷한 경험 있어. 그래서 말인데, 계절에 대해 어떻게 생각해?
요즘 읽고 있는 책 있어?
좋은 생각인 것 같아. 아, 맞다! 계절 좋아해?
요즘 읽고 있는 책 있어?
점심 뭐 먹었어?
요즘 재밌는 영화 봤어?
새로운 취미 생겼어?
그럴 수 있지. 듣자 하니, 요즘 계절 관련해서 뭐 재밌는 거 있었어?
오늘 어땠어?
이번 여름 휴가 계획 있어?
좋은 생각인 것 같아. 아, 맞다! 계절 좋아해?
이번 주말에 시간 있어?"
5036,일반 대화,"요즘 읽고 있는 책 있어?
오늘 어땠어?
요즘 듣는 음악 있어?
오늘 어땠어?
맞아, 나도 그랬어.
요즘 듣는 음악 있어?
요즘 듣는 음악 있어?
요즘 스트레스 받는 일 있어?
응, 괜찮을 것 같아.
저녁 식사 뭐 먹을래?
응, 알겠어.
오늘 어땠어?
좋아 보인다! 있잖아, 책에 대해 어떻게 생각해?
좋아 보인다! 있잖아, 책에 대해 어떻게 생각해?
주말에 뭐했어?
이번 여름 휴가 계획 있어?
요즘 어디 가봤어?
요즘 듣는 음악 있어?
요즘 어떻게 지내?
좋은 생각인 것 같아.
커피 한잔할래?
이번 주말에 시간 있어?
다음에 같이 가자. 참, 그러고 보니, 책에 관심 있어?"
5037,일반 대화,"주말에 뭐 할 계획이야?
맞아, 나도 그랬어.
궁금했었는데, 고마워.
주말에 뭐 할 계획이야?
내일 뭐해?
좋은 생각인 것 같아. 내 말은, 패션 추천해줄 수 있어?
저녁 식사 뭐 먹을래?
좋은 생각인 것 같아.
좋아 보인다! 오늘 아침에, 패션 좋아해?
최근에 어떤 책 읽었어?
요즘 듣는 음악 있어?
오랜만이다 잘 지냈어?
커피 한잔할래?
좋은 시간 보냈네.
정말? 어떻게 그렇게 됐어? 근데 말야, 패션에 관심 있어?
어쩐지 그럴 것 같았어.
주말에 뭐 할 계획이야?
맞아, 나도 그랬어.
정말? 어떻게 그렇게 됐어?
그게 최선인 것 같아.
요즘 어떻게 지내?
진짜 그래?
오늘 날씨 어때?
조언 고마워. 아, 맞다! 패션에 대해 어떻게 생각해?
와, 대단하다!
새로 산 물건 있어?
좋은 생각인 것 같아. 내 말은, 패션 추천해줄 수 있어?
흥미로운데?
주말에 뭐했어?
나도 비슷한 경험 있어."
5038,일반 대화,"점심 뭐 먹었어?
완전 공감해.
오랜만이다 잘 지냈어?
좋은 생각인 것 같아.
드라마 뭐 보고 있어?
응, 괜찮을 것 같아. 어제 있잖아, 자동차 추천해줄 수 있어?
그거 좋겠다.
요즘 회사는 어때?
점심 뭐 먹었어?
오랜만이다 잘 지냈어?
가족들은 잘 지내?
드라마 뭐 보고 있어?
그거 좋은 생각이야. 이번에, 요즘 자동차 관련해서 뭐 재밌는 거 있었어?
점심 뭐 먹었어?
그거 좋은 생각이야. 있잖아, 자동차 추천해줄 수 있어?
요즘 자주 가는 카페 있어?
맞아, 나도 그랬어.
요즘 자주 가는 카페 있어?
완전 공감해. 내 말은, 자동차에 대해 어떻게 생각해?"
5039,일반 대화,"요즘 자주 가는 카페 있어?
응, 괜찮을 것 같아.
요즘 듣는 음악 있어?
요즘 듣는 음악 있어?
그거 좋겠다.
그거 좋겠다.
요즘 듣는 음악 있어?
나도 비슷한 경험 있어.
응, 괜찮을 것 같아. 근데 말야, 축제에 대해 어떻게 생각해?
오늘 아침에 뭐 먹었어?
아, 그랬구나. 있잖아, 축제에 관심 있어?
응, 알겠어.
오늘 아침에 뭐 먹었어?
고마워, 도움이 됐어.
그거 재밌겠다.
좋은 생각인 것 같아.
정말? 어떻게 그렇게 됐어?
그거 좋겠다.
오늘 아침에 뭐 먹었어?
새로 산 옷 있어?
재밌겠다!
요즘 듣는 음악 있어?
정말? 어떻게 그렇게 됐어?"
5040,일반 대화,"어제 본 영화 어땠어?
주말에 뭐했어?
주말에 뭐 할 계획이야?
그래서 어떻게 됐어? 그런데 말이야, 요즘 가족 관련해서 뭐 재밌는 거 있었어?
어제 본 영화 어땠어?
요즘 어디 가봤어?
이번 주말에 시간 있어?
요즘 자주 가는 카페 있어?
요즘 어디 가봤어?
고마워, 도움이 됐어.
고마워, 도움이 됐어.
이번 주말에 시간 있어?
그거 좋은 생각이야.
그렇게 생각하면 맞는 것 같아.
주말에 뭐 할 계획이야?
그렇게 생각하면 맞는 것 같아.
요즘 재밌는 영화 봤어?
주말에 뭐 할 계획이야?
가족들은 잘 지내?"
5041,일반 대화,"새로 산 물건 있어?
오늘 계획 있어?
요즘 스트레스 받는 일 있어?
요즘 스트레스 받는 일 있어?
어제 본 영화 어땠어?
그럴 수도 있겠네.
저녁 식사 뭐 먹을래?
어제 본 영화 어땠어?
퇴근 후에 뭐할 거야?
새로 산 물건 있어?
오늘 계획 있어?
요즘 어디 가봤어?
어쩐지 그럴 것 같았어.
오늘 어땠어?
조언 고마워.
내일 뭐해?
그럴 수 있지. 그래서 말이야, 시골에 관심 있어?
완전 공감해.
요즘 어떻게 지내?
그럴 수 있지. 그래서 말이야, 시골에 관심 있어?
좋은 의견이네. 참, 그러고 보니, 시골 좋아해?
고마워, 도움이 됐어."
5042,일반 대화,"요즘 듣는 음악 있어?
점심 뭐 먹었어?
좋은 의견이네.
요즘 듣는 음악 있어?
요즘 자주 가는 카페 있어?
좋은 의견이네.
오늘 날씨 어때?
오늘 날씨 어때?
맞아, 나도 그랬어.
요즘 읽고 있는 책 있어?
그래서 어떻게 됐어? 참, 그러고 보니, 축제 좋아해?
그래서 어떻게 됐어?
이번 주말에 시간 있어?
이번 주말에 시간 있어?
요즘 듣는 음악 있어?
조언 고마워. 갑자기 생각났는데, 축제 좋아해?
오늘 날씨 어때?
진짜 그래?
정말? 어떻게 그렇게 됐어? 참, 그러고 보니, 축제 좋아해?
그거 좋겠다.
정말? 어떻게 그렇게 됐어? 참, 그러고 보니, 축제 좋아해?
그거 좋은 생각이야.
나도 그렇게 생각해. 이번에, 축제에 대해 어떻게 생각해?
점심 뭐 먹었어?
가족들은 잘 지내?
내일 뭐해?
새로운 취미 생겼어?
점심 뭐 먹었어?"
5043,일반 대화,"이번 주말에 시간 있어?
새로 산 물건 있어?
정말? 어떻게 그렇게 됐어?
요즘 어디 가봤어?
요즘 어디 가봤어?
아, 그랬구나.
그게 최선인 것 같아.
어쩐지 그럴 것 같았어.
주말에 뭐했어?
좋은 시간 보냈네.
내일 뭐해?
요즘 어떻게 지내?
그럴 수도 있겠네.
응, 알겠어. 생각난 김에 물어볼게, 요즘 수영 관련해서 뭐 재밌는 거 있었어?"
5044,일반 대화,"새로 산 옷 있어?
오랜만이다 잘 지냈어?
응, 알겠어. 그래서 말인데, 사진에 대해 어떻게 생각해?
좋은 시간 보냈네. 이번에, 요즘 사진 관련해서 뭐 재밌는 거 있었어?
요즘 어떻게 지내?
어제 본 영화 어땠어?
어제 본 영화 어땠어?
그거 좋은 생각이야. 이거 알아? 사진에 대해 어떻게 생각해?
좋은 시간 보냈네. 이번에, 요즘 사진 관련해서 뭐 재밌는 거 있었어?
요즘 듣는 음악 있어?
어제 본 영화 어땠어?
오늘 아침에 뭐 먹었어?
오늘 어땠어?
어쩐지 그럴 것 같았어.
이번 여름 휴가 계획 있어?
진짜 그래?
좋은 생각인 것 같아. 생각해보니, 사진에 관심 있어?
나도 비슷한 경험 있어. 갑자기 생각났는데, 요즘 사진 관련해서 뭐 재밌는 거 있었어?"
5045,일반 대화,"드라마 뭐 보고 있어?
새로 산 물건 있어?
가족들은 잘 지내?
궁금했었는데, 고마워. 갑자기 생각났는데, 요즘 도시 관련해서 뭐 재밌는 거 있었어?
드라마 뭐 보고 있어?
드라마 뭐 보고 있어?
진짜 그래?
응, 괜찮을 것 같아.
나도 비슷한 경험 있어. 이번에, 도시에 대해 어떻게 생각해?
가족들은 잘 지내?
고마워, 도움이 됐어. 내가 얼마 전에, 도시 좋아해?"
5046,일반 대화,"점심 뭐 먹었어?
그거 좋겠다.
그거 좋은 생각이야. 혹시, 철학에 관심 있어?
그거 좋은 생각이야. 혹시, 철학에 관심 있어?
그거 좋은 생각이야. 혹시, 철학에 관심 있어?
점심 뭐 먹었어?
와, 대단하다!
그거 재밌겠다.
최근에 어떤 책 읽었어?
요즘 자주 가는 카페 있어?
점심 뭐 먹었어?
고마워, 도움이 됐어. 아까 얘기 중에, 철학 좋아해?
새로 산 옷 있어?
오늘 계획 있어?
점심 뭐 먹었어?
요즘 스트레스 받는 일 있어?
고마워, 도움이 됐어. 아, 맞다! 철학에 관심 있어?"
5047,일반 대화,"요즘 회사는 어때?
그래서 어떻게 됐어?
그거 좋은 생각이야.
새로 산 옷 있어?
오늘 아침에 뭐 먹었어?
오늘 날씨 어때?
오랜만이다 잘 지냈어?
가족들은 잘 지내?
오늘 날씨 어때?
요즘 어디 가봤어?
그거 재밌겠다. 어제 보니까, 요즘 식물 관련해서 뭐 재밌는 거 있었어?
퇴근 후에 뭐할 거야?
그거 좋은 생각이야. 참, 그러고 보니, 요즘 식물 관련해서 뭐 재밌는 거 있었어?
요즘 회사는 어때?
좋아 보인다!
궁금했었는데, 고마워.
맞아, 나도 그랬어.
그거 좋은 생각이야.
커피 한잔할래?
가족들은 잘 지내?
고마워, 도움이 됐어."
5048,일반 대화,"최근에 어떤 책 읽었어?
어쩐지 그럴 것 같았어. 나 요즘, 호수에 관심 있어?
고마워, 도움이 됐어. 아, 맞다! 호수에 관심 있어?
최근에 어떤 책 읽었어?
최근에 어떤 책 읽었어?
그거 좋은 생각이야.
그런 방법도 있구나. 그건 그렇고, 호수 추천해줄 수 있어?
궁금했었는데, 고마워. 아, 맞다! 호수에 대해 어떻게 생각해?
조언 고마워. 어제 보니까, 요즘 호수 관련해서 뭐 재밌는 거 있었어?
점심 뭐 먹었어?
점심 뭐 먹었어?
최근에 어떤 책 읽었어?
요즘 어떻게 지내?
정말? 어떻게 그렇게 됐어?
응, 나도 같은 생각이야.
점심 뭐 먹었어?
요즘 회사는 어때?
최근에 어떤 책 읽었어?"
5049,일반 대화,"오늘 어땠어?
그럴 수 있지.
응, 나도 같은 생각이야.
요즘 재밌는 영화 봤어?
최근에 어떤 책 읽었어?
와, 대단하다!
그거 좋은 생각이야. 내 말은, 명절 추천해줄 수 있어?
요즘 재밌는 영화 봤어?
주말에 뭐 할 계획이야?
좋은 생각인 것 같아.
점심 뭐 먹었어?
새로 산 옷 있어?
주말에 뭐 할 계획이야?
요즘 자주 가는 카페 있어?
오랜만이다 잘 지냈어?
이번 여름 휴가 계획 있어?
그거 좋은 생각이야.
그래서 어떻게 됐어?
그게 최선인 것 같아.
그렇게 생각하면 맞는 것 같아. 혹시, 명절에 대해 어떻게 생각해?"
5050,일반 대화,"주말에 뭐했어?
다음에 같이 가자. 오늘 아침에, 연애 추천해줄 수 있어?
진짜 그래? 그래서 말인데, 요즘 연애 관련해서 뭐 재밌는 거 있었어?
재밌겠다!
맞아, 나도 그랬어.
그럴 수 있지. 이번에, 연애에 대해 어떻게 생각해?
좋아 보인다!
그런 방법도 있구나.
그럴 수 있지. 아까 얘기 중에, 연애 추천해줄 수 있어?
궁금했었는데, 고마워. 그건 그렇고, 연애에 대해 어떻게 생각해?
아, 그랬구나.
내일 뭐해?
조언 고마워. 그래서 말이야, 연애에 대해 어떻게 생각해?
최근에 어떤 책 읽었어?
새로 산 물건 있어?
이번 여름 휴가 계획 있어?
최근에 어떤 책 읽었어?
맞아, 나도 그랬어."
5051,일반 대화,"가족들은 잘 지내?
그거 좋겠다. 그런데 말이야, 영화 추천해줄 수 있어?
그런 방법도 있구나.
그거 재밌겠다. 아까 얘기 중에, 영화 추천해줄 수 있어?
오늘 계획 있어?
응, 괜찮을 것 같아.
오랜만이다 잘 지냈어?
조언 고마워. 어제 보니까, 영화 추천해줄 수 있어?
오랜만이다 잘 지냈어?
그래서 어떻게 됐어? 어제 보니까, 영화 추천해줄 수 있어?"
5052,일반 대화,"퇴근 후에 뭐할 거야?
나도 비슷한 경험 있어.
커피 한잔할래?
새로 산 옷 있어?
새로운 취미 생겼어?
재밌겠다!
커피 한잔할래?
커피 한잔할래?
커피 한잔할래?
새로운 취미 생겼어?
새로운 취미 생겼어?
좋은 의견이네.
그거 좋은 생각이야.
좋아 보인다!
이번 주말에 시간 있어?
퇴근 후에 뭐할 거야?
가족들은 잘 지내?
오늘 아침에 뭐 먹었어?
가족들은 잘 지내?
흥미로운데? 참, 그러고 보니, 악기에 대해 어떻게 생각해?
오늘 계획 있어?
어제 본 영화 어땠어?
맞아, 나도 그랬어.
커피 한잔할래?
어제 본 영화 어땠어?
정말? 어떻게 그렇게 됐어?
오늘 날씨 어때?
퇴근 후에 뭐할 거야?
가족들은 잘 지내?
오늘 계획 있어?
새로운 취미 생겼어?
가족들은 잘 지내?
퇴근 후에 뭐할 거야?
진짜 그래?
정말? 어떻게 그렇게 됐어? 그래서 말인데, 악기 좋아해?"
5053,일반 대화,"주말에 뭐했어?
그거 재밌겠다.
좋은 의견이네.
흥미로운데?
고마워, 도움이 됐어. 나 요즘, 자전거에 대해 어떻게 생각해?
나도 비슷한 경험 있어.
고마워, 도움이 됐어. 나 요즘, 자전거에 대해 어떻게 생각해?
궁금했었는데, 고마워. 그래서 말인데, 요즘 자전거 관련해서 뭐 재밌는 거 있었어?
오늘 계획 있어?
주말에 뭐했어?
응, 나도 같은 생각이야."
5054,일반 대화,"드라마 뭐 보고 있어?
주말에 뭐 할 계획이야?
오늘 계획 있어?
맞아, 나도 그랬어.
주말에 뭐 할 계획이야?
오늘 계획 있어?
좋아 보인다!
와, 대단하다!
와, 대단하다! 나 요즘, 요즘 음식 관련해서 뭐 재밌는 거 있었어?
좋아 보인다! 어제 보니까, 음식 추천해줄 수 있어?
주말에 뭐 할 계획이야?
그런 방법도 있구나.
가족들은 잘 지내?
오늘 어땠어?
이번 주말에 시간 있어?
요즘 스트레스 받는 일 있어?
맞아, 나도 그랬어. 혹시, 음식에 관심 있어?
요즘 읽고 있는 책 있어?
조언 고마워.
요즘 읽고 있는 책 있어?
흥미로운데?
다음에 같이 가자. 갑자기 생각났는데, 음식 좋아해?"
5055,일반 대화,"요즘 어디 가봤어?
주말에 뭐 할 계획이야?
와, 대단하다! 이번에, 해외여행에 대해 어떻게 생각해?
그게 최선인 것 같아. 생각난 김에 물어볼게, 해외여행 좋아해?
흥미로운데?
퇴근 후에 뭐할 거야?
가족들은 잘 지내?
최근에 어떤 책 읽었어?
주말에 뭐했어?
그렇게 생각하면 맞는 것 같아.
내일 뭐해?
나도 비슷한 경험 있어. 아까 얘기 중에, 해외여행 좋아해?
오늘 아침에 뭐 먹었어?
요즘 읽고 있는 책 있어?
정말? 어떻게 그렇게 됐어?
요즘 스트레스 받는 일 있어?
요즘 듣는 음악 있어?
그럴 수도 있겠네.
요즘 읽고 있는 책 있어?
요즘 어떻게 지내?
점심 뭐 먹었어?"
5056,일반 대화,"요즘 자주 가는 카페 있어?
저녁 식사 뭐 먹을래?
아, 그랬구나.
좋아 보인다!
저녁 식사 뭐 먹을래?
최근에 어떤 책 읽었어?
궁금했었는데, 고마워.
정말? 어떻게 그렇게 됐어?
오늘 어땠어?
그렇게 생각하면 맞는 것 같아.
그럴 수도 있겠네.
오랜만이다 잘 지냈어?
정말? 어떻게 그렇게 됐어?
운동 꾸준히 하고 있어?
요즘 재밌는 영화 봤어?
가족들은 잘 지내?
응, 괜찮을 것 같아. 오늘 아침에, 전시회 좋아해?
최근에 어떤 책 읽었어?
주말에 뭐 할 계획이야?
주말에 뭐 할 계획이야?
궁금했었는데, 고마워."
5057,일반 대화,"요즘 듣는 음악 있어?
조언 고마워.
그게 최선인 것 같아. 갑자기 생각났는데, 학교에 대해 어떻게 생각해?
응, 알겠어.
요즘 듣는 음악 있어?
요즘 스트레스 받는 일 있어?
최근에 어떤 책 읽었어?
새로 산 물건 있어?
이번 여름 휴가 계획 있어?
정말? 어떻게 그렇게 됐어?
새로 산 물건 있어?
요즘 스트레스 받는 일 있어?
드라마 뭐 보고 있어?
그럴 수도 있겠네.
맞아, 나도 그랬어."
5058,일반 대화,"새로 산 옷 있어?
조언 고마워.
오늘 날씨 어때?
응, 괜찮을 것 같아.
오늘 날씨 어때?
응, 나도 같은 생각이야.
조언 고마워.
오늘 날씨 어때?
주말에 뭐 할 계획이야?
조언 고마워.
요즘 듣는 음악 있어?
오늘 날씨 어때?
오랜만이다 잘 지냈어?"
5059,일반 대화,"오늘 어땠어?
좋은 시간 보냈네. 참, 그러고 보니, 도시에 관심 있어?
주말에 뭐 할 계획이야?
어쩐지 그럴 것 같았어. 내 말은, 도시에 관심 있어?
흥미로운데? 생각난 김에 물어볼게, 도시 좋아해?
그거 좋은 생각이야. 아, 맞다! 요즘 도시 관련해서 뭐 재밌는 거 있었어?
점심 뭐 먹었어?
내일 뭐해?
나도 비슷한 경험 있어. 참, 그러고 보니, 도시 좋아해?
응, 알겠어.
주말에 뭐 할 계획이야?
좋은 생각인 것 같아. 내 말은, 도시에 관심 있어?
오늘 아침에 뭐 먹었어?
오늘 아침에 뭐 먹었어?"
5060,일반 대화,"오늘 아침에 뭐 먹었어?
조언 고마워.
오랜만이다 잘 지냈어?
내일 뭐해?
어제 본 영화 어땠어?
그럴 수도 있겠네.
그런 방법도 있구나.
내일 뭐해?
어쩐지 그럴 것 같았어.
재밌겠다!
응, 나도 같은 생각이야.
요즘 자주 가는 카페 있어?
내일 뭐해?
주말에 뭐 할 계획이야?
새로 산 옷 있어?
드라마 뭐 보고 있어?
오랜만이다 잘 지냈어?
요즘 자주 가는 카페 있어?
요즘 자주 가는 카페 있어?
오랜만이다 잘 지냈어?
응, 알겠어. 나 요즘, 청소 추천해줄 수 있어?"
5061,일반 대화,"새로 산 옷 있어?
다음에 같이 가자. 내가 요즘 느끼는건데, 심리학 추천해줄 수 있어?
퇴근 후에 뭐할 거야?
좋은 시간 보냈네.
궁금했었는데, 고마워.
진짜 그래?
그거 좋은 생각이야.
드라마 뭐 보고 있어?
궁금했었는데, 고마워.
새로 산 옷 있어?
이번 주말에 시간 있어?
오랜만이다 잘 지냈어?
나도 비슷한 경험 있어.
내일 뭐해?
요즘 재밌는 영화 봤어?
응, 알겠어.
좋은 생각인 것 같아.
요즘 어떻게 지내?
드라마 뭐 보고 있어?
요즘 재밌는 영화 봤어?
다음에 같이 가자. 내가 요즘 느끼는건데, 심리학 추천해줄 수 있어?"
5062,일반 대화,"가족들은 잘 지내?
어제 본 영화 어땠어?
내일 뭐해?
이번 주말에 시간 있어?
요즘 듣는 음악 있어?
그거 좋겠다.
응, 괜찮을 것 같아.
고마워, 도움이 됐어. 듣자 하니, 사회 좋아해?
그럴 수 있지.
가족들은 잘 지내?
요즘 듣는 음악 있어?
오늘 계획 있어?
요즘 읽고 있는 책 있어?
흥미로운데?
재밌겠다!
흥미로운데? 근데 말야, 사회에 관심 있어?
흥미로운데? 근데 말야, 사회에 관심 있어?
궁금했었는데, 고마워.
어쩐지 그럴 것 같았어.
궁금했었는데, 고마워. 생각해보니, 사회 추천해줄 수 있어?
고마워, 도움이 됐어. 저번에, 사회 좋아해?
커피 한잔할래?
와, 대단하다!"
5063,일반 대화,"오늘 어땠어?
요즘 재밌는 영화 봤어?
요즘 재밌는 영화 봤어?
그래서 어떻게 됐어?
오늘 어땠어?
오늘 어땠어?
요즘 읽고 있는 책 있어?
요즘 재밌는 영화 봤어?
그게 최선인 것 같아.
어제 본 영화 어땠어?
좋은 의견이네. 이번에, 사회에 대해 어떻게 생각해?
그거 좋은 생각이야. 혹시, 사회에 관심 있어?
요즘 스트레스 받는 일 있어?
와, 대단하다! 아까 얘기 중에, 사회 추천해줄 수 있어?
재밌겠다!
오늘 계획 있어?
이번 여름 휴가 계획 있어?
요즘 읽고 있는 책 있어?
어쩐지 그럴 것 같았어.
가족들은 잘 지내?"
